open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2025-10-10 11:30:00+00:00,220.79,221.56,220.71,221.14,28867.706,2025-10-10 11:59:59.999000+00:00,6384023.90126,28819,11514.668,2546438.21675
2025-10-10 12:00:00+00:00,221.15,221.8,220.79,221.5,45398.793,2025-10-10 12:29:59.999000+00:00,10051289.93978,30630,19187.368,4248266.87489
2025-10-10 12:30:00+00:00,221.49,221.76,220.9,221.76,36487.86,2025-10-10 12:59:59.999000+00:00,8076514.64101,28000,14135.697,3128746.50952
2025-10-10 13:00:00+00:00,221.76,222.68,221.52,222.52,79847.214,2025-10-10 13:29:59.999000+00:00,17736745.92366,46502,50614.733,11245096.11221
2025-10-10 13:30:00+00:00,222.52,224.46,222.13,223.41,161435.816,2025-10-10 13:59:59.999000+00:00,36061333.90134,132341,74454.894,16635422.32979
2025-10-10 14:00:00+00:00,223.42,224.42,221.81,222.18,129860.324,2025-10-10 14:29:59.999000+00:00,29001865.6305,102658,45098.68,10077139.75735
2025-10-10 14:30:00+00:00,222.17,223.37,219.69,219.79,140763.013,2025-10-10 14:59:59.999000+00:00,31178243.40978,90309,63866.52,14151770.16123
2025-10-10 15:00:00+00:00,219.79,220.15,212.85,213.24,551854.449,2025-10-10 15:29:59.999000+00:00,119328632.36816,328668,199794.814,43210356.11649
2025-10-10 15:30:00+00:00,213.23,213.57,209.01,210.7,575973.94,2025-10-10 15:59:59.999000+00:00,121555693.25609,332479,268353.291,56662086.36084
2025-10-10 16:00:00+00:00,210.69,212.34,210.04,211.41,203178.369,2025-10-10 16:29:59.999000+00:00,42921787.43149,135884,124312.462,26264175.55701
2025-10-10 16:30:00+00:00,211.4,213.06,210.77,211.26,212075.201,2025-10-10 16:59:59.999000+00:00,44915547.76125,103425,88599.319,18775711.52373
2025-10-10 17:00:00+00:00,211.25,211.53,209.57,210.97,126333.069,2025-10-10 17:29:59.999000+00:00,26594931.32869,105983,47284.9,9959169.02697
2025-10-10 17:30:00+00:00,210.97,211.16,208.82,209.68,74806.314,2025-10-10 17:59:59.999000+00:00,15688169.82167,77777,27709.527,5815250.87107
2025-10-10 18:00:00+00:00,209.68,210.07,208.09,209.18,113242.496,2025-10-10 18:29:59.999000+00:00,23666980.74333,89193,53248.339,11137599.74212
2025-10-10 18:30:00+00:00,209.18,209.47,207.47,207.47,79357.586,2025-10-10 18:59:59.999000+00:00,16527389.14474,77041,29997.062,6248720.70388
2025-10-10 19:00:00+00:00,207.47,208.19,203.46,203.5,165466.023,2025-10-10 19:29:59.999000+00:00,34083670.23649,132754,54298.618,11189066.02281
2025-10-10 19:30:00+00:00,203.5,207.2,203.43,205.32,183153.898,2025-10-10 19:59:59.999000+00:00,37596713.03611,150429,112389.428,23071586.38819
2025-10-10 20:00:00+00:00,205.31,207.72,205.09,207.6,115567.379,2025-10-10 20:29:59.999000+00:00,23875263.53195,77690,74969.203,15493633.20677
2025-10-10 20:30:00+00:00,207.6,207.8,193.0,196.84,682207.289,2025-10-10 20:59:59.999000+00:00,137472070.74605,253409,263658.029,53227562.72087
2025-10-10 21:00:00+00:00,196.84,198.73,168.79,174.74,1520907.034,2025-10-10 21:29:59.999000+00:00,282506548.78547,665225,596467.484,111128084.5014
2025-10-10 21:30:00+00:00,174.76,199.15,173.83,193.41,830739.528,2025-10-10 21:59:59.999000+00:00,157210371.13618,649622,410173.968,77577597.94725
2025-10-10 22:00:00+00:00,193.41,194.0,182.26,185.12,911520.787,2025-10-10 22:29:59.999000+00:00,171971246.84629,398215,466022.535,87893466.75408
2025-10-10 22:30:00+00:00,185.12,193.49,184.52,189.93,574937.069,2025-10-10 22:59:59.999000+00:00,108801537.41201,256952,305489.819,57789723.07416
2025-10-10 23:00:00+00:00,189.93,193.43,188.17,192.56,449075.074,2025-10-10 23:29:59.999000+00:00,85499207.07681,378976,221181.598,42127789.1097
2025-10-10 23:30:00+00:00,192.55,197.11,187.33,188.43,490004.254,2025-10-10 23:59:59.999000+00:00,93877148.42034,365309,250794.38,48040959.76935
2025-10-11 00:00:00+00:00,188.43,190.2,184.87,188.23,374590.238,2025-10-11 00:29:59.999000+00:00,70271138.2204,341458,177252.3,33265874.13757
2025-10-11 00:30:00+00:00,188.23,190.56,185.91,188.05,205619.334,2025-10-11 00:59:59.999000+00:00,38722673.26787,201243,112430.969,21172588.79917
2025-10-11 01:00:00+00:00,188.05,188.28,184.17,184.57,193774.891,2025-10-11 01:29:59.999000+00:00,36036545.692,235005,91021.403,16927671.57048
2025-10-11 01:30:00+00:00,184.57,185.77,182.16,183.1,261091.165,2025-10-11 01:59:59.999000+00:00,47981574.85627,287453,114597.339,21065498.668
2025-10-11 02:00:00+00:00,183.1,188.3,182.98,188.22,277532.541,2025-10-11 02:29:59.999000+00:00,51575783.39565,261207,156840.243,29133801.10346
2025-10-11 02:30:00+00:00,188.21,191.05,188.11,188.6,235583.169,2025-10-11 02:59:59.999000+00:00,44661189.89101,202796,114847.251,21771615.65688
2025-10-11 03:00:00+00:00,188.59,189.1,183.74,184.03,222683.743,2025-10-11 03:29:59.999000+00:00,41383701.54283,220903,86172.663,16009612.8173
2025-10-11 03:30:00+00:00,184.04,185.12,182.67,184.85,196474.939,2025-10-11 03:59:59.999000+00:00,36079446.33466,177764,90221.078,16564735.67912
2025-10-11 04:00:00+00:00,184.86,186.88,184.55,186.16,150646.006,2025-10-11 04:29:59.999000+00:00,27984759.92439,154734,67895.914,12614243.54318
2025-10-11 04:30:00+00:00,186.16,186.26,183.89,186.13,142656.131,2025-10-11 04:59:59.999000+00:00,26401201.26955,116204,65489.504,12122035.31915
2025-10-11 05:00:00+00:00,186.13,186.39,181.0,181.23,191330.375,2025-10-11 05:29:59.999000+00:00,35210123.88939,136391,90173.309,16618494.64625
2025-10-11 05:30:00+00:00,181.23,183.53,180.0,182.48,221790.577,2025-10-11 05:59:59.999000+00:00,40312701.01069,163383,111297.748,20231191.64523
2025-10-11 06:00:00+00:00,182.48,185.64,182.26,185.5,142406.598,2025-10-11 06:29:59.999000+00:00,26189770.72177,126160,73228.767,13472048.36225
2025-10-11 06:30:00+00:00,185.49,186.0,182.76,183.26,127161.45,2025-10-11 06:59:59.999000+00:00,23483235.57081,107245,64319.007,11877501.51841
2025-10-11 07:00:00+00:00,183.27,183.97,182.15,182.28,133711.326,2025-10-11 07:29:59.999000+00:00,24484850.4981,119211,63651.176,11659197.15789
2025-10-11 07:30:00+00:00,182.28,183.7,181.83,182.75,157947.365,2025-10-11 07:59:59.999000+00:00,28850347.53189,112228,85559.166,15624824.72623
2025-10-11 08:00:00+00:00,182.75,186.24,182.07,185.2,163111.361,2025-10-11 08:29:59.999000+00:00,30029951.28569,128891,73124.418,13450765.94518
2025-10-11 08:30:00+00:00,185.2,187.36,184.02,186.56,137859.692,2025-10-11 08:59:59.999000+00:00,25577604.67311,88373,74318.282,13796541.67992
2025-10-11 09:00:00+00:00,186.56,189.5,186.0,187.63,238938.939,2025-10-11 09:29:59.999000+00:00,44820321.49255,148529,160068.661,30040545.14824
2025-10-11 09:30:00+00:00,187.63,187.7,184.01,184.52,195419.177,2025-10-11 09:59:59.999000+00:00,36192133.12669,107631,77218.114,14311483.01022
2025-10-11 10:00:00+00:00,184.52,186.07,184.35,185.92,82614.729,2025-10-11 10:29:59.999000+00:00,15312827.03328,68844,46566.113,8628758.75289
2025-10-11 10:30:00+00:00,185.91,186.05,183.05,183.97,155037.484,2025-10-11 10:59:59.999000+00:00,28517820.55527,104260,66881.394,12295913.41835
2025-10-11 11:00:00+00:00,183.97,184.12,181.76,183.74,137110.434,2025-10-11 11:29:59.999000+00:00,25077630.9029,97973,60337.3,11039848.19336
2025-10-11 11:30:00+00:00,183.74,184.32,182.96,183.85,91321.576,2025-10-11 11:59:59.999000+00:00,16765044.10905,67080,50268.833,9227545.72531
2025-10-11 12:00:00+00:00,183.85,184.69,182.47,184.6,112993.468,2025-10-11 12:29:59.999000+00:00,20709840.82023,90546,57296.128,10504326.97058
2025-10-11 12:30:00+00:00,184.6,184.61,181.72,183.12,114108.714,2025-10-11 12:59:59.999000+00:00,20879846.41319,89488,49400.76,9043843.37965
2025-10-11 13:00:00+00:00,183.13,183.54,181.79,182.38,109296.072,2025-10-11 13:29:59.999000+00:00,19960601.26681,98062,43988.118,8032344.76793
2025-10-11 13:30:00+00:00,182.38,184.57,180.77,184.26,177526.275,2025-10-11 13:59:59.999000+00:00,32409400.09006,144955,78320.082,14309000.05326
2025-10-11 14:00:00+00:00,184.27,184.75,181.71,182.07,121278.435,2025-10-11 14:29:59.999000+00:00,22241758.15363,88403,47069.073,8632691.19715
2025-10-11 14:30:00+00:00,182.07,183.3,182.04,182.67,86128.807,2025-10-11 14:59:59.999000+00:00,15729033.36609,80244,40999.706,7488673.64019
2025-10-11 15:00:00+00:00,182.67,185.05,182.54,184.27,133831.929,2025-10-11 15:29:59.999000+00:00,24639246.80328,110701,70156.77,12912686.02438
2025-10-11 15:30:00+00:00,184.27,184.53,182.8,183.71,120015.646,2025-10-11 15:59:59.999000+00:00,22032270.86545,85935,62427.651,11461072.02002
2025-10-11 16:00:00+00:00,183.71,184.61,182.85,183.38,95255.438,2025-10-11 16:29:59.999000+00:00,17509119.25713,81869,49684.484,9133590.78213
2025-10-11 16:30:00+00:00,183.39,183.92,181.78,182.66,108973.479,2025-10-11 16:59:59.999000+00:00,19887517.73583,80417,49327.449,9003460.20298
2025-10-11 17:00:00+00:00,182.65,184.64,182.61,184.18,76512.897,2025-10-11 17:29:59.999000+00:00,14054031.67593,58916,35645.996,6546386.59051
2025-10-11 17:30:00+00:00,184.18,184.44,182.45,183.04,81054.837,2025-10-11 17:59:59.999000+00:00,14849807.70433,56589,33599.977,6153380.78529
2025-10-11 18:00:00+00:00,183.05,183.09,182.33,182.67,67717.179,2025-10-11 18:29:59.999000+00:00,12369550.50209,44178,30508.437,5572837.60182
2025-10-11 18:30:00+00:00,182.66,183.05,182.25,182.52,64418.52,2025-10-11 18:59:59.999000+00:00,11760938.33524,52366,32102.425,5862707.79252
2025-10-11 19:00:00+00:00,182.53,182.59,177.56,179.18,297229.173,2025-10-11 19:29:59.999000+00:00,53472708.75542,161994,98694.896,17742144.41964
2025-10-11 19:30:00+00:00,179.18,179.24,176.6,177.57,159606.509,2025-10-11 19:59:59.999000+00:00,28375257.55991,136056,55439.669,9858415.60504
2025-10-11 20:00:00+00:00,177.57,178.15,176.15,176.7,147276.43,2025-10-11 20:29:59.999000+00:00,26064016.65806,110296,71765.804,12701118.049
2025-10-11 20:30:00+00:00,176.69,177.14,174.01,175.55,185413.637,2025-10-11 20:59:59.999000+00:00,32527567.30087,152351,78976.829,13861135.02916
2025-10-11 21:00:00+00:00,175.56,177.5,172.58,176.09,260771.198,2025-10-11 21:29:59.999000+00:00,45621178.25027,185829,136170.363,23833517.05849
2025-10-11 21:30:00+00:00,176.09,177.22,175.5,176.93,59998.973,2025-10-11 21:59:59.999000+00:00,10581130.8969,52998,31132.207,5489656.2981
2025-10-11 22:00:00+00:00,176.93,177.5,175.91,176.65,64003.268,2025-10-11 22:29:59.999000+00:00,11312800.48067,78493,31561.879,5580930.61773
2025-10-11 22:30:00+00:00,176.65,178.11,176.49,177.39,67275.418,2025-10-11 22:59:59.999000+00:00,11932501.73471,53982,43268.791,7675923.92194
2025-10-11 23:00:00+00:00,177.39,178.78,176.81,178.27,78468.744,2025-10-11 23:29:59.999000+00:00,13943427.86502,75162,40966.439,7280289.62288
2025-10-11 23:30:00+00:00,178.26,178.54,177.47,177.62,66818.962,2025-10-11 23:59:59.999000+00:00,11888652.54983,56929,25113.022,4469529.22138
2025-10-12 00:00:00+00:00,177.63,177.77,175.01,175.02,100080.529,2025-10-12 00:29:59.999000+00:00,17644808.46828,79876,48602.484,8572058.56315
2025-10-12 00:30:00+00:00,175.01,176.86,173.0,173.3,102802.798,2025-10-12 00:59:59.999000+00:00,17993951.48451,84240,53160.072,9318093.05242
2025-10-12 01:00:00+00:00,173.3,175.49,173.2,174.09,101067.417,2025-10-12 01:29:59.999000+00:00,17592498.31562,96942,51867.487,9029445.79801
2025-10-12 01:30:00+00:00,174.09,175.44,173.43,174.09,82834.038,2025-10-12 01:59:59.999000+00:00,14443255.44828,85898,39136.317,6824052.3189
2025-10-12 02:00:00+00:00,174.09,176.17,173.5,175.88,73572.287,2025-10-12 02:29:59.999000+00:00,12849332.71412,80656,39792.863,6952945.68085
2025-10-12 02:30:00+00:00,175.89,176.6,173.55,174.76,114115.67,2025-10-12 02:59:59.999000+00:00,19954242.00798,73618,75249.067,13154538.37511
2025-10-12 03:00:00+00:00,174.75,178.24,174.34,177.3,128405.497,2025-10-12 03:29:59.999000+00:00,22695945.8857,118293,77110.496,13630514.73096
2025-10-12 03:30:00+00:00,177.31,178.5,176.81,177.06,75726.338,2025-10-12 03:59:59.999000+00:00,13447437.63948,65416,45719.121,8119315.69233
2025-10-12 04:00:00+00:00,177.06,180.0,176.61,179.33,114544.653,2025-10-12 04:29:59.999000+00:00,20484410.53333,75757,71244.164,12746287.16556
2025-10-12 04:30:00+00:00,179.32,180.91,179.28,180.11,149644.347,2025-10-12 04:59:59.999000+00:00,26953884.70203,82927,59277.976,10674942.59843
2025-10-12 05:00:00+00:00,180.11,181.53,179.44,181.41,84833.58,2025-10-12 05:29:59.999000+00:00,15309225.69324,60160,46044.753,8312136.80622
2025-10-12 05:30:00+00:00,181.42,182.06,180.65,181.48,73408.678,2025-10-12 05:59:59.999000+00:00,13315272.10477,50693,45292.361,8216097.40222
2025-10-12 06:00:00+00:00,181.47,182.4,180.86,182.17,87845.778,2025-10-12 06:29:59.999000+00:00,15951785.92024,48985,57568.872,10454485.67376
2025-10-12 06:30:00+00:00,182.16,182.7,181.39,182.63,184514.369,2025-10-12 06:59:59.999000+00:00,33590243.3192,63413,107445.595,19559155.61956
2025-10-12 07:00:00+00:00,182.64,182.96,181.51,181.86,143359.635,2025-10-12 07:29:59.999000+00:00,26127570.42253,80901,73789.451,13452354.95249
2025-10-12 07:30:00+00:00,181.86,182.97,181.57,182.55,69204.0,2025-10-12 07:59:59.999000+00:00,12611109.5667,46187,26478.53,4826355.1142
2025-10-12 08:00:00+00:00,182.54,182.8,181.94,182.32,82563.14,2025-10-12 08:29:59.999000+00:00,15060577.09815,41004,36278.927,6618008.09671
2025-10-12 08:30:00+00:00,182.32,182.59,181.4,181.82,101094.027,2025-10-12 08:59:59.999000+00:00,18397750.24729,54064,37282.104,6785109.37707
2025-10-12 09:00:00+00:00,181.83,181.89,180.39,180.52,82482.068,2025-10-12 09:29:59.999000+00:00,14930987.27633,47915,32424.016,5868511.94064
2025-10-12 09:30:00+00:00,180.53,182.32,180.33,182.04,72205.738,2025-10-12 09:59:59.999000+00:00,13094458.95987,49779,38245.608,6935586.23006
2025-10-12 10:00:00+00:00,182.04,182.75,180.8,181.26,69427.075,2025-10-12 10:29:59.999000+00:00,12617673.67285,52080,37545.076,6826344.43453
2025-10-12 10:30:00+00:00,181.25,181.7,180.65,180.75,58517.642,2025-10-12 10:59:59.999000+00:00,10598015.37731,40776,22656.706,4103530.1146
2025-10-12 11:00:00+00:00,180.75,181.91,180.56,181.2,53844.904,2025-10-12 11:29:59.999000+00:00,9752157.19164,55624,22618.746,4095935.63251
2025-10-12 11:30:00+00:00,181.21,181.66,180.5,180.96,51073.673,2025-10-12 11:59:59.999000+00:00,9246194.76597,39731,30103.909,5450226.14889
2025-10-12 12:00:00+00:00,180.96,183.19,180.8,182.95,97413.278,2025-10-12 12:29:59.999000+00:00,17739205.32555,61056,64143.576,11682797.44483
2025-10-12 12:30:00+00:00,182.94,183.19,181.11,181.7,96908.299,2025-10-12 12:59:59.999000+00:00,17643882.55368,67179,45857.907,8353702.52583
2025-10-12 13:00:00+00:00,181.7,181.79,180.37,180.99,76801.383,2025-10-12 13:29:59.999000+00:00,13911136.67269,61455,27297.018,4946207.58492
2025-10-12 13:30:00+00:00,180.98,181.02,178.2,179.18,149405.472,2025-10-12 13:59:59.999000+00:00,26775520.51764,95894,71815.523,12866296.6285
2025-10-12 14:00:00+00:00,179.17,180.55,179.09,180.25,59533.362,2025-10-12 14:29:59.999000+00:00,10718770.16151,61600,23420.389,4217114.57021
2025-10-12 14:30:00+00:00,180.25,188.96,179.17,186.29,599747.65,2025-10-12 14:59:59.999000+00:00,111146662.56528,311880,364194.472,67490423.37559
2025-10-12 15:00:00+00:00,186.29,191.72,185.57,190.8,579085.921,2025-10-12 15:29:59.999000+00:00,109593480.56134,284375,310612.506,58754846.2344
2025-10-12 15:30:00+00:00,190.81,191.8,187.84,191.23,289496.92,2025-10-12 15:59:59.999000+00:00,54963388.85953,163234,148556.943,28227368.90948
2025-10-12 16:00:00+00:00,191.23,195.07,191.22,193.27,336075.77,2025-10-12 16:29:59.999000+00:00,64970718.15967,218093,196791.809,38034571.37625
2025-10-12 16:30:00+00:00,193.27,195.52,191.33,193.81,269591.338,2025-10-12 16:59:59.999000+00:00,52175207.0497,188192,140393.905,27185119.25333
2025-10-12 17:00:00+00:00,193.81,196.22,193.33,195.3,196224.814,2025-10-12 17:29:59.999000+00:00,38280407.85405,127007,92739.196,18091670.9862
2025-10-12 17:30:00+00:00,195.29,195.82,193.47,194.6,136616.271,2025-10-12 17:59:59.999000+00:00,26606197.58603,97321,62440.35,12162737.17411
2025-10-12 18:00:00+00:00,194.61,195.64,193.71,193.72,85100.934,2025-10-12 18:29:59.999000+00:00,16577275.16268,52815,42648.792,8312498.26719
2025-10-12 18:30:00+00:00,193.73,194.04,191.68,193.84,173157.599,2025-10-12 18:59:59.999000+00:00,33398194.51553,78504,76672.077,14792221.51499
2025-10-12 19:00:00+00:00,193.84,196.6,193.51,195.88,131368.978,2025-10-12 19:29:59.999000+00:00,25667249.89806,70480,92271.279,18033610.8263
2025-10-12 19:30:00+00:00,195.88,196.3,195.27,195.85,101792.554,2025-10-12 19:59:59.999000+00:00,19934571.18281,53942,57045.68,11172180.76105
2025-10-12 20:00:00+00:00,195.86,196.9,195.36,196.64,77325.283,2025-10-12 20:29:59.999000+00:00,15154907.12624,64434,46640.344,9141370.79347
2025-10-12 20:30:00+00:00,196.64,199.0,195.82,196.8,144456.815,2025-10-12 20:59:59.999000+00:00,28514002.20348,111716,81729.664,16144730.13046
2025-10-12 21:00:00+00:00,196.8,197.93,194.6,195.94,167240.403,2025-10-12 21:29:59.999000+00:00,32822051.46782,109948,87008.503,17086475.08863
2025-10-12 21:30:00+00:00,195.93,196.02,193.12,195.64,99678.085,2025-10-12 21:59:59.999000+00:00,19393114.97278,76963,43110.705,8389154.26932
2025-10-12 22:00:00+00:00,195.64,197.91,195.55,196.6,139707.726,2025-10-12 22:29:59.999000+00:00,27483044.59177,119133,64567.535,12702610.89458
2025-10-12 22:30:00+00:00,196.6,198.07,196.52,197.43,74256.774,2025-10-12 22:59:59.999000+00:00,14657659.98802,87346,39084.904,7715484.13869
2025-10-12 23:00:00+00:00,197.43,197.48,195.57,196.38,60583.238,2025-10-12 23:29:59.999000+00:00,11894078.18341,58315,28639.108,5622866.97493
2025-10-12 23:30:00+00:00,196.38,197.45,195.3,197.0,88262.973,2025-10-12 23:59:59.999000+00:00,17349964.3274,52210,43277.243,8513069.10016
2025-10-13 00:00:00+00:00,196.99,199.25,195.95,197.48,124897.93,2025-10-13 00:29:59.999000+00:00,24665189.13147,109576,71648.125,14155094.80752
2025-10-13 00:30:00+00:00,197.48,197.72,195.7,197.22,143649.812,2025-10-13 00:59:59.999000+00:00,28239463.91368,111254,66762.716,13126412.70425
2025-10-13 01:00:00+00:00,197.21,198.57,196.0,197.92,105301.726,2025-10-13 01:29:59.999000+00:00,20751946.95682,90484,51204.737,10091113.65796
2025-10-13 01:30:00+00:00,197.92,199.47,197.42,199.42,89188.976,2025-10-13 01:59:59.999000+00:00,17704430.84531,64813,53133.53,10552242.86922
2025-10-13 02:00:00+00:00,199.42,199.99,195.7,196.18,147199.458,2025-10-13 02:29:59.999000+00:00,29023562.23163,89110,56758.712,11197578.40108
2025-10-13 02:30:00+00:00,196.17,197.08,195.2,196.46,72177.601,2025-10-13 02:59:59.999000+00:00,14169895.12387,57685,31660.19,6220025.32548
2025-10-13 03:00:00+00:00,196.46,197.19,195.51,195.91,62988.741,2025-10-13 03:29:59.999000+00:00,12368048.57181,56817,32775.012,6435740.2613
2025-10-13 03:30:00+00:00,195.91,196.11,194.34,194.81,114036.184,2025-10-13 03:59:59.999000+00:00,22235074.99307,64878,47291.368,9222550.88635
2025-10-13 04:00:00+00:00,194.82,195.27,194.18,194.8,56171.45,2025-10-13 04:29:59.999000+00:00,10942012.33767,47318,22802.255,4442956.89464
2025-10-13 04:30:00+00:00,194.8,196.43,194.73,196.2,48928.828,2025-10-13 04:59:59.999000+00:00,9573383.97008,42502,26798.209,5243125.00148
2025-10-13 05:00:00+00:00,196.19,196.28,193.7,194.5,91615.111,2025-10-13 05:29:59.999000+00:00,17830291.55283,61691,50008.814,9729820.4105
2025-10-13 05:30:00+00:00,194.49,194.8,193.65,194.06,42046.85,2025-10-13 05:59:59.999000+00:00,8158432.19566,33998,23032.946,4468369.02215
2025-10-13 06:00:00+00:00,194.05,196.23,192.91,196.16,94360.296,2025-10-13 06:29:59.999000+00:00,18374817.73361,57103,51189.182,9978883.61678
2025-10-13 06:30:00+00:00,196.16,197.38,195.9,197.1,83476.315,2025-10-13 06:59:59.999000+00:00,16422851.7087,57723,50362.063,9909681.49712
2025-10-13 07:00:00+00:00,197.09,199.5,196.48,199.33,134776.273,2025-10-13 07:29:59.999000+00:00,26684669.73269,69027,88492.814,17522891.35593
2025-10-13 07:30:00+00:00,199.33,199.44,195.96,196.81,146279.972,2025-10-13 07:59:59.999000+00:00,28883834.77448,81028,63835.351,12602571.1069
2025-10-13 08:00:00+00:00,196.8,197.67,196.13,197.4,77010.342,2025-10-13 08:29:59.999000+00:00,15159338.95712,56261,40018.159,7877820.71555
2025-10-13 08:30:00+00:00,197.39,198.68,197.37,198.25,79890.993,2025-10-13 08:59:59.999000+00:00,15829243.19735,42803,34109.168,6757212.27306
2025-10-13 09:00:00+00:00,198.25,198.25,196.74,197.13,66909.053,2025-10-13 09:29:59.999000+00:00,13209816.55828,45656,32100.817,6337352.55291
2025-10-13 09:30:00+00:00,197.13,197.94,196.68,196.98,87366.835,2025-10-13 09:59:59.999000+00:00,17224118.40234,48779,59766.28,11780533.00293
2025-10-13 10:00:00+00:00,196.98,197.04,195.22,195.87,110678.517,2025-10-13 10:29:59.999000+00:00,21708417.6239,63120,59789.746,11727249.53432
2025-10-13 10:30:00+00:00,195.87,196.02,194.91,195.42,55448.518,2025-10-13 10:59:59.999000+00:00,10834892.38985,41030,19069.027,3727317.88301
2025-10-13 11:00:00+00:00,195.42,195.54,190.02,190.17,208558.062,2025-10-13 11:29:59.999000+00:00,40328183.29231,135975,85390.399,16542006.52567
2025-10-13 11:30:00+00:00,190.16,193.39,190.09,192.56,215223.441,2025-10-13 11:59:59.999000+00:00,41377909.865,100636,121092.596,23283786.97342
2025-10-13 12:00:00+00:00,192.56,193.78,191.36,193.61,127770.345,2025-10-13 12:29:59.999000+00:00,24599053.38725,68494,65039.047,12529168.95288
2025-10-13 12:30:00+00:00,193.6,194.47,191.36,191.84,92786.647,2025-10-13 12:59:59.999000+00:00,17896547.08116,60935,48973.053,9452599.5477
2025-10-13 13:00:00+00:00,191.83,192.69,191.31,192.51,107994.384,2025-10-13 13:29:59.999000+00:00,20744051.08891,79514,55133.908,10590708.07298
2025-10-13 13:30:00+00:00,192.51,196.96,192.47,196.15,381944.157,2025-10-13 13:59:59.999000+00:00,74449042.26477,267430,194527.663,37916554.39206
2025-10-13 14:00:00+00:00,196.15,196.77,192.75,193.67,161904.788,2025-10-13 14:29:59.999000+00:00,31529537.45768,104888,59767.455,11639949.82645
2025-10-13 14:30:00+00:00,193.67,195.79,192.5,193.37,124531.607,2025-10-13 14:59:59.999000+00:00,24151235.64135,83371,59787.307,11603119.03862
2025-10-13 15:00:00+00:00,193.38,196.4,193.24,195.84,143330.283,2025-10-13 15:29:59.999000+00:00,27997177.17342,69808,78210.351,15270215.35985
2025-10-13 15:30:00+00:00,195.84,197.66,195.84,196.42,128576.239,2025-10-13 15:59:59.999000+00:00,25301487.54869,72507,63487.557,12491174.38533
2025-10-13 16:00:00+00:00,196.42,198.96,196.23,198.12,185270.243,2025-10-13 16:29:59.999000+00:00,36581575.35334,96879,100490.36,19844519.62901
2025-10-13 16:30:00+00:00,198.12,200.4,197.68,200.04,361678.109,2025-10-13 16:59:59.999000+00:00,72042129.06357,155974,200259.026,39890160.80573
2025-10-13 17:00:00+00:00,200.04,202.81,199.99,201.75,299266.904,2025-10-13 17:29:59.999000+00:00,60296502.64812,149011,169550.604,34168747.07152
2025-10-13 17:30:00+00:00,201.75,205.84,200.21,205.01,271471.617,2025-10-13 17:59:59.999000+00:00,54923150.33213,130685,162552.09,32900233.31897
2025-10-13 18:00:00+00:00,205.0,206.68,203.93,206.22,325674.194,2025-10-13 18:29:59.999000+00:00,66861186.74796,149479,197167.501,40480390.53961
2025-10-13 18:30:00+00:00,206.21,206.6,205.04,205.95,187108.246,2025-10-13 18:59:59.999000+00:00,38494306.99833,78279,109299.64,22485382.64365
2025-10-13 19:00:00+00:00,205.94,207.24,205.58,206.97,150057.125,2025-10-13 19:29:59.999000+00:00,30998376.39059,71127,79897.626,16503417.38079
2025-10-13 19:30:00+00:00,206.97,208.75,206.06,207.1,134114.093,2025-10-13 19:59:59.999000+00:00,27842172.85958,73427,67013.363,13915538.85115
2025-10-13 20:00:00+00:00,207.1,207.8,206.87,207.36,71286.554,2025-10-13 20:29:59.999000+00:00,14776707.23991,45447,32260.872,6687790.81857
2025-10-13 20:30:00+00:00,207.35,208.76,206.81,208.55,82692.008,2025-10-13 20:59:59.999000+00:00,17185023.96435,33850,45269.226,9406673.76202
2025-10-13 21:00:00+00:00,208.55,208.95,207.69,207.76,109175.432,2025-10-13 21:29:59.999000+00:00,22732060.50958,40017,55287.662,11509737.69612
2025-10-13 21:30:00+00:00,207.76,208.31,207.69,207.97,40354.421,2025-10-13 21:59:59.999000+00:00,8393562.54585,16575,17194.81,3575942.11304
2025-10-13 22:00:00+00:00,207.96,209.28,207.76,207.76,103321.3,2025-10-13 22:29:59.999000+00:00,21537467.80571,40868,43049.201,8973564.90264
2025-10-13 22:30:00+00:00,207.76,208.72,207.65,208.4,69085.454,2025-10-13 22:59:59.999000+00:00,14385023.10334,22480,28464.255,5927683.84807
2025-10-13 23:00:00+00:00,208.41,208.91,208.0,208.75,59545.34,2025-10-13 23:29:59.999000+00:00,12414396.46549,21322,28628.448,5969307.34783
2025-10-13 23:30:00+00:00,208.75,209.21,207.27,208.69,76040.737,2025-10-13 23:59:59.999000+00:00,15819330.76837,31232,32153.721,6690064.04898
2025-10-14 00:00:00+00:00,208.69,210.94,208.06,209.89,182035.392,2025-10-14 00:29:59.999000+00:00,38162273.96328,58255,110721.191,23222308.04749
2025-10-14 00:30:00+00:00,209.9,211.25,208.75,209.31,114497.699,2025-10-14 00:59:59.999000+00:00,24039285.87334,62123,52470.49,11021188.71803
2025-10-14 01:00:00+00:00,209.3,210.11,207.89,209.6,119200.02,2025-10-14 01:29:59.999000+00:00,24904430.15677,64342,54863.34,11471039.38352
2025-10-14 01:30:00+00:00,209.59,209.76,208.17,208.41,90123.089,2025-10-14 01:59:59.999000+00:00,18835445.65022,39036,29569.195,6181135.14131
2025-10-14 02:00:00+00:00,208.41,208.66,206.23,207.72,220020.315,2025-10-14 02:29:59.999000+00:00,45656181.20375,71880,116929.343,24269090.45625
